ID,Nome,SKU,Tipo,Status,Preço,"Preço Regular","Preço Promoção",Estoque,Categorias,Tags,"Imagem Principal"
15328,"BLUSA OLD NAVY AZUL MARINHO TM XL",236,simple,publish,190,190,,1,Array,,
15327,"BLUSA OLD NAVY CINZA TM XL",237,simple,publish,190,190,,1,Array,,
15324,"BLUSA NIKE CINZA TM XL",240,simple,publish,420,420,,1,Array,,
15325,"BLUSA SEA SURF VERDE MILITAR TM G",239,simple,publish,360,360,,1,Array,,
15326,"BLUSA GREG NORMAN AMARELA TM L/G",238,simple,publish,380,380,,1,Array,,
15323,"COLETE COSTÃO GOLF PRETO TM G",247,simple,publish,290,290,,1,Array,,
15322,"viseira adidas  azul marinho",0000366,simple,publish,320,320,,1,Array,,
15317,"camiseta clube feminina preta M",0000373,simple,publish,140,140,,1,Array,,
15318,"tênis Nike Air ZOOM  com logo prata e dourado numeração 7,5",0000372,simple,publish,1250,1250,,1,Array,,
15319,"tênis Nike Air ZOOM com logo prata e dourado numeração 8,5",0000371,simple,publish,1250,1250,,1,Array,,
15320,"tênis Nike Air ZOOM com logo prata e dourado  numeração 8",0000370,simple,publish,1250,1250,,1,Array,,
15315,"BERMUDA NIKE FEMININA GRAFITE TM 4",259,simple,publish,449,449,,1,Array,,
15316,"Camiseta clube feminina branca M",0000375,simple,publish,140,140,,1,Array,,
15312,"SHORT SAIA CALIA BEGE TM M",262,simple,publish,360,360,,1,Array,,
15313,"BERMUDA IZOD BEGE TM 10",261,simple,publish,220,220,,1,Array,,
15314,"BERMUDA IZOD AZUL MARINHO TM 10",260,simple,publish,220,220,,1,Array,,
15311,"SHORT SAIA CALIA BRANCA TM M",263,simple,publish,360,360,,1,Array,,
15309,"SHORT SAIA ADIDAS ROSA E LÍLAS TM XL",265,simple,publish,420,420,,1,Array,,
15310,"TOALHA COSTÃO GOLF BRANCA",264,simple,publish,60,60,,1,Array,,
15306,"SHORT SAIA ADIDAS ROXA TM XL",268,simple,publish,330,330,,1,Array,,
15307,"SHORT SAIA TRICOLOR TM L",267,simple,publish,320,320,,1,Array,,
15308,"SHORT SAIA LADY HAGEN ROSA TM L",266,simple,publish,380,380,,1,Array,,
15303,"SHORT SAIA GRAND SLAM AZUL TM M",271,simple,publish,360,360,,1,Array,,
15304,"SHORT SAIA GREG NORMAN BRANCO TM XXL",270,simple,publish,380,380,,1,Array,,
15305,"SHORT SAIA LADY HAGEN BANCA C/ VERDE TM XXL",269,simple,publish,380,380,,1,Array,,
15300,"SHORT SAIA NIKE AZIL TM M",274,simple,publish,380,380,,1,Array,,
15301,"SHORT SAIA NIKE AZUL TM L",273,simple,publish,360,360,,1,Array,,
15297,"SHORT SAIA DU´MO AZUL CLARO TM G",277,simple,publish,180,180,,1,Array,,
15298,"SHORT SAIA DU´MO AZUL CLARO TM GG",276,simple,publish,180,180,,1,Array,,
15299,"SHORT SAIA AZUL CLARO TM M",275,simple,publish,320,320,,1,Array,,
15294,"SHORT SAIA DU´MO AZUL MARINHO TM M",280,simple,publish,180,180,,1,Array,,
15295,"SHORT SAIA COSTÃO AZUL MARINHO TM G",279,simple,publish,280,280,,1,Array,,
15296,"REPARADOR DE GREEN SEM IMÃ",278,simple,publish,50,50,,1,Array,,
15290,"SHORT SAIA GLOWMODE TM L PRETA",284,simple,publish,320,320,,1,Array,,
15291,"SHORT SAIA DU´MO TM M PRETA",283,simple,publish,180,180,,1,Array,,
15292,"SHORT CALIA DE BADADO PRETO TM M",282,simple,publish,320,320,,1,Array,,
15293,"SHORT SAIA DU´MO AZUL MARINHO TM GG",281,simple,publish,180,180,,1,Array,,
15287,"REGATA GREG NORMAN BRANCA TM XL",287,simple,publish,320,320,,1,Array,,
15288,"SHORT SAIA GREG NORMAN PRETA TM XXL",286,simple,publish,380,380,,1,Array,,
15289,"SHORT SAIA PRETA BOLSO LATERAL TM S",285,simple,publish,220,220,,1,Array,,
15286,"REGATA ADIDAS BRANCA TM S",288,simple,publish,380,380,,1,Array,,
15283,"REGATA ADIDAS AZUL LISTRADA TM M",292,simple,publish,520,520,,1,Array,,
15284,"CAMISETA PGM GOLF AZUL TM L",291,simple,publish,390,390,,1,Array,,
15285,"CAMISETA FJ INFANTIL AZUL TM M",290,simple,publish,380,380,,1,Array,,
15282,"REGATA ADIDAS ROSE TM M",294,simple,publish,420,420,,1,Array,,
15280,"CAMISETA FJ BRANCA C/ VERMELHO TM L",298,simple,publish,390,390,,1,Array,,
15281,"REGATA GREG NORMAN ROSA TM XL",297,simple,publish,350,350,,1,Array,,
15278,"CAMISETA NIKE VERMELHA TM XL",300,simple,publish,370,370,,1,Array,,
15279,"REGATA ADIDAS VERMELHA ESTAMPADA TM M",299,simple,publish,420,420,,1,Array,,
15277,"CAMISETA GREG NORMAL VINHO TM S/P",301,simple,publish,380,380,,1,Array,,
15273,"CAMISETA LADY HAGEN PRETA TM M",305,simple,publish,320,320,,1,Array,,
15274,"CAMISETA ADIDAS CINZA TM S",304,simple,publish,360,360,,1,Array,,
15276,"REGATA GOTTEX GOLF FLORIDA TM S",302,simple,publish,360,360,,1,Array,,
15270,"CAMISETA GELANTE AZUL MARINHO TM XL",308,simple,publish,160,160,,1,Array,,
15271,"CAMISETA TRAVIS MATHEW CINZA TM XXL",307,simple,publish,420,420,,1,Array,,
15272,"CAMISETA PGATOUR PRETA C/CINZA TM S/P",306,simple,publish,320,320,,1,Array,,
15268,"CAMISETA GELANTE AZUL TM L",311,simple,publish,160,160,,1,Array,,
15269,"CAMISETA PARANA AZUL MARINHO TM G",309,simple,publish,140,140,,1,Array,,
15265,"CAMISETA CUTTER E BUCK LISTRADA CINZA TM S/P",314,simple,publish,380,380,,1,Array,,
15266,"CAMISETA WALTER HAGEN AZUL DETALHE LARANJA TM XXL",313,simple,publish,360,360,,1,Array,,
15267,"CAMISETA STITCH AZUL LISTRADA TM XL",312,simple,publish,320,320,,1,Array,,
15262,"CAMISETA TRAVIS MATHEW VINHO TM XL",318,simple,publish,420,420,,1,Array,,
15263,"CAMISETA WALTER HAGEN VINHO TM M",317,simple,publish,360,360,,1,Array,,
15260,"CAMISETA VINEYARD VINES LISTRADA TM L",320,simple,publish,320,320,,1,Array,,
15261,"CAMISETA PGATOUR ROSA TM XL",319,simple,publish,290,290,,1,Array,,
15259,"CAMISETA ADIDAS ROSA TM XL",321,simple,publish,390,390,,1,Array,,
15256,"tee branco grande de plástico com 10 unidades",0000376,simple,publish,15,15,,1,Array,,
15257,"CAMISETA NIKE AMARELA TM S",323,simple,publish,380,380,,1,Array,,
15258,"CAMISETA VINEYARD VINES ROSA ESTAMPADA TM L",322,simple,publish,360,360,,1,Array,,
15252,"CHINELO COSTÃO",326,simple,publish,140,140,,1,Array,,
15253,"OCULOS A99 GOLF",325,simple,publish,350,350,,1,Array,,
15254,"RELOGIO ION EDGE",324,simple,publish,1350,1350,,1,Array,,
15255,"tee branco misto de plástico  ( grande e médio) com 10 unidades",0000377,simple,publish,20,20,,1,Array,,
15249,"luva FJ hiperflx masculina large L (mão esquerda)",0000380,simple,publish,240,240,,1,Array,,
15250,"calça greg norman azul marinho masculina 30x32",0000379,simple,publish,520,520,,1,Array,,
15251,"tee madeira pequeno com 10 unidades",0000378,simple,publish,10,10,,1,Array,,
15246,"luva FJ hiperflx masculina X-LG (mão esquerda )",0000383,simple,publish,240,240,,1,Array,,
15247,"luva FJ hiperflx masculina medium M ( mão esquerda)",0000382,simple,publish,240,240,,1,Array,,
15248,"luva FJ hiperflx masculina medium large ML (mão esquerda )",0000381,simple,publish,240,240,,1,Array,,
15244,"cinto branco e azul masculino Arnold Palmer tamanho 38",0000385,simple,publish,360,360,,1,Array,,
15245,"cinto marrom masculino Arnold Palmer tamanho 38",0000384,simple,publish,360,360,,1,Array,,
15243,"tênis Nike Air Zoom com logo prata e dourado  numeração 4,5",0000386,simple,publish,1250,1250,,1,Array,,
15240,"cinto masculino Greg Norman tamanho 32",0000389,simple,publish,340,340,,1,Array,,
15241,"cinto azul marinho Greg Norman tamanho 44",0000388,simple,publish,360,360,,1,Array,,
15237,"MARCADOR ESTILO CANIVETE",327,simple,publish,80,80,,1,Array,,
15238,"óculos sol Tour Gear Gloss 5 lentes",0000391,simple,publish,680,680,,1,Array,,
15239,"cinto Nike 3x1  cores preto/verde/azul marinho ( serve ate tamanho 42)",0000390,simple,publish,320,320,,1,Array,,
15234,"bone MAXFLI preto com logo vermelho",0000394,simple,publish,199,199,,1,Array,,
15235,"boné MAXFLI preto com logo branco",0000393,simple,publish,199,199,,1,Array,,
15236,"Boné titleist cinza com bordado branco",0000392,simple,publish,390,390,,1,Array,,
15231,"LUVA FJ HYPERFLX TM MED LG",328,simple,publish,240,240,,1,Array,,
15232,"bone MAXFLI cinza claro com logo vermelho",0000396,simple,publish,199,199,,1,Array,,
15233,"bone MAXFLI branco com logo vermelho",0000395,simple,publish,199,199,,1,Array,,
15227,"SHORT WALTER HAGEN TM 5 BRANCO",332,simple,publish,380,380,,1,Array,,
15228,"BAG TITLEIST STAND",331,simple,publish,2350,2350,,1,Array,,
15229,"LUVA FJ HYPERFLX TM MEDIUM",330,simple,publish,240,240,,1,Array,,
15230,"LUVA BRIDGESTONE GOLF  TM ML",329,simple,publish,180,180,,1,Array,,
15225,"bone Srixon branco com logo redondo vermelho/branco /azul",0000397,simple,publish,360,360,,1,Array,,
15226,"ÓCULOS TG C/ 4 LENTES",333,simple,publish,680,680,,1,Array,,
15222,"bolsa  de tacos tiltleist azul/vermelho/branco",0000400,simple,publish,2450,2450,,1,Array,,
15223,"chapéu tiltleist cinza com aba",0000399,simple,publish,480,480,,1,Array,,
15224,"bone Srixon azul com estampa amarela",0000398,simple,publish,360,360,,1,Array,,
15219,"caixa de bola completa tiltleist Pro V1X",0000403,simple,publish,480,480,,1,Array,,
15220,"guarda chuva tiltleist preto",0000402,simple,publish,790,790,,1,Array,,
15221,"bolsa cart bag tiltleist azul marinho",0000401,simple,publish,2350,2350,,1,Array,,
15215,"CAIXA COMPLETA CALLAWAY SUPERSOFT ROSA",334,simple,publish,320,320,,1,Array,,
15216,"Trio de bolas Titleist  Pro V1 embalagem preta",0000406,simple,publish,150,150,,1,Array,,
15217,"caixa de bola completa Tiltleist Pro V1 embalagem preta",0000405,simple,publish,480,480,,1,Array,,
15218,"trio de bola Tiltleist  embalagem prata",0000404,simple,publish,150,150,,1,Array,,
15212,"CAIXA COMPLETA CALLAWAY SUPERSOFT LARANJA",337,simple,publish,320,320,,1,Array,,
15213,"LUVA FJ WEATHERSOF TM MED. LG",336,simple,publish,180,180,,1,Array,,
15210,"CAIXA COMPLETA CALLAWAY WARBIRD DISTANCE+",339,simple,publish,350,350,,1,Array,,
15211,"TRIO DE BOLA CALLAWAY SUPERSOFT LARANJA",338,simple,publish,90,90,,1,Array,,
15209,"TRIO DE BOLAS CALLAWAY WARBIRD DISTANCE+",340,simple,publish,100,100,,1,Array,,
15206,"CAIXA COMPLETA TAYLORMADE",343,simple,publish,350,350,,1,Array,,
15207,"TRIO DE BOLAS CALLAWAY SUPERSOFT",342,simple,publish,90,90,,1,Array,,
15208,"CAIXA COMPLETA CALLAWAY SUPERSOFT",341,simple,publish,320,320,,1,Array,,
15203,"CAIXA COMPLETA BRIDSTONE",346,simple,publish,290,290,,1,Array,,
15204,"CAIXA COMPLETA TITLEIST",345,simple,publish,320,320,,1,Array,,
15205,"TRIO DE BOLAS TAYLORMADE",344,simple,publish,100,100,,1,Array,,
15200,"CAIXA COMPLETA TISLEIST PRO V1X",349,simple,publish,480,480,,1,Array,,
15201,"TRIO DE BOLAS TISLEIST PRO V1",348,simple,publish,150,150,,1,Array,,
15202,"CAIXA COMPLETA TISLEIST PRO V1",347,simple,publish,480,480,,1,Array,,
15198,"LUVA BRIDGESTONE GROVE TM M",351,simple,publish,220,220,,1,Array,,
15199,"TRIO DE BOLAS TISLEIST PRO V1X",350,simple,publish,150,150,,1,Array,,
15196,"TÊNIS FJ BRANCO C/ ROSA TM 7",353,simple,publish,1350,1350,,1,Array,,
15197,"TÊNIS FJ BRANCO C/ ONÇINHA TM 7 1/2",355,simple,publish,1350,1350,,1,Array,,
15195,"TÊNIS ADIDAS BRANCO C/ AZUL TM 11 1/2",356,simple,publish,1250,1250,,1,Array,,
15194,"TÊNIS NIKE C/ DOURADO TM 4",359,simple,publish,1250,1250,,1,Array,,
15191,"BONÉ MAXFLI PRETO",364,simple,publish,199,199,,1,Array,,
15192,"BONÉ MAXFLI BRANCO",363,simple,publish,199,199,,1,Array,,
15193,"TÊNIS NIKE CINZA C/ AMARELO TM 6",362,simple,publish,890,890,,1,Array,,
15188,"BONÉ TITLEIST CINZA C/ ESCRITA BRANCA",367,simple,publish,390,390,,1,Array,,
15189,"BONÉ FJ LOGO BRANCA",366,simple,publish,390,390,,1,Array,,
15190,"BONÉ MAXFLI CINZA",365,simple,publish,199,199,,1,Array,,
15185,"bolsa de tacos Titleist preta",0000407,simple,publish,2450,2450,,1,Array,,
15186,"LUVA FJ HYPERFLX TM LARGE",369,simple,publish,240,240,,1,Array,,
15182,"CAMISETA TRAVIS MATHEW VINHO TM L",372,simple,publish,420,420,,1,Array,,
15183,"CAMISA POLO TRAVIS MATHEW CINZA LISA TM XL",371,simple,publish,420,420,,1,Array,,
15184,"CAMISA POLO TRAVIS MATHEW CINZA LISA TM XXL",370,simple,publish,420,420,,1,Array,,
15179,"BERMUDA WALTER HAGEN VERDE TM 42",375,simple,publish,420,420,,1,Array,,
15180,"BLUSA FJ AZUL MARINHO FEMININA TM M",374,simple,publish,560,560,,1,Array,,
15181,"CAMISA POLO TRAVIS MATHEW VERMELHA",373,simple,publish,420,420,,1,Array,,
15177,"BERMUDA GREG NORMAN CINZA CLARA TM 36",377,simple,publish,420,420,,1,Array,,
15178,"BERMUDA CALLAWAY CINZA CLARA LISTRADA TM 40",376,simple,publish,420,420,,1,Array,,
15176,"BERMUDA ADIDAS BEGE TM 38",378,simple,publish,460,460,,1,Array,,
15173,"LUVA WINTER GOLF GLOVES TM XL",382,simple,publish,260,260,,1,Array,,
15174,"VESTIDO ADIDAS NUDE TM XS",381,simple,publish,780,780,,1,Array,,
15175,"BERMUDA WALTER HAGEN PINK TM 36",379,simple,publish,420,420,,1,Array,,
15170,"CAMISA POLO VINEYARD VINES BRANCA TM M",385,simple,publish,360,360,,1,Array,,
15171,"LUVA TAYLORMADE TOUR PREFERRED  TM LH-L",384,simple,publish,220,220,,1,Array,,
15172,"LUVA TAYLORMADE STRATUS COLD TM ML",383,simple,publish,360,360,,1,Array,,
15167,"LUVA CALLAWAY X JUNIOR",388,simple,publish,140,140,,1,Array,,
15168,"LUVA BRIDGESTONE GLOVE TM M",387,simple,publish,220,220,,1,Array,,
15164,"LUVA FJ WEATHERSOFT TM LARGE",391,simple,publish,180,180,,1,Array,,
15165,"LUVA BRIDGESTONE TOUR PREMIUM TM S",390,simple,publish,220,220,,1,Array,,
15166,"LUVA U.S KIDS GOLF TM L",389,simple,publish,140,140,,1,Array,,
15161,"LUVA BRIDGESTONE GOLF TM M",394,simple,publish,180,180,,1,Array,,
15162,"LUVA FJ STASOF TM X-LG",393,simple,publish,220,220,,1,Array,,
15163,"LUVA FJ WEATHERSOFT TM MED-LG",392,simple,publish,180,180,,1,Array,,
15160,"LUVA HYPERFLX TM LARGER",395,simple,publish,240,240,,1,Array,,
15158,"CINTO WALTER HAGEN CINZA",397,simple,publish,340,340,,1,Array,,
15159,"LUVA FJ HYPERFLX TM MEDIUM LG",396,simple,publish,240,240,,1,Array,,
15155,"GRIP LAB GOLF N° 2",400,simple,publish,350,350,,1,Array,,
15156,"CINTO ARNOLD PALMER PRETO TM 38",399,simple,publish,380,380,,1,Array,,
15157,"CINTO ARNOLD PALMER BRANCO E PRETO TM 38",398,simple,publish,380,380,,1,Array,,
15152,"CAMISETA VINEYARD VINES AZUL PISCINA TM L",403,simple,publish,360,360,,1,Array,,
15153,"CAMISETA VINEYARD VINES AZUL PISCINA TM M",402,simple,publish,360,360,,1,Array,,
15154,"CAMISA POLO WALTER HAGEN  VERDE ESTAMPADA TM L",401,simple,publish,360,360,,1,Array,,
15150,"CAMISETA POLO ADIDAS AMARELA TM S",406,simple,publish,380,380,,1,Array,,
15151,"REGATA G/ FORE AZUL MARINHO TM S",405,simple,publish,560,560,,1,Array,,
15148,"REGATA PETER MILAR CINZA TM S",408,simple,publish,480,480,,1,Array,,
15149,"REGATA TAIL WHITE LABEL PRETA TM S",407,simple,publish,420,420,,1,Array,,
15145,"SHORTS SAIA DSG TM L",412,simple,publish,320,320,,1,Array,,
15146,"SHORTS SAIA DSG TM S",411,simple,publish,320,320,,1,Array,,
15147,"SHORTS SAIA CALLAWAY PRETA TM XS",410,simple,publish,320,320,,1,Array,,
15144,"SHORTS SAIA LADY HAGEN FLORAL TM 4",414,simple,publish,420,420,,1,Array,,
15143,"gatorade tangerina",0000408,simple,publish,12,12,,1,Array,,
15139,"BERMUDA CALLAWAY TM 36 CINCA CLARO",418,simple,publish,420,420,,1,Array,,
15140,"VISEIRA ADIDAS PRETA",417,simple,publish,390,390,,1,Array,,
15141,"BONÉ TITLEIST VERDE",416,simple,publish,390,390,,1,Array,,
15142,"VISEIRA ADIDAS AZUL MARINHO",415,simple,publish,320,320,,1,Array,,
15136,"TÊNIS ADIDAS BRANCO C/ VERDE TM 11 1/2",421,simple,publish,1250,1250,,1,Array,,
15137,"LUVA TAYLORMADE TPFLEX TM S",420,simple,publish,240,240,,1,Array,,
15138,"BERMUDA ADIDAS TM 28 CREME",419,simple,publish,420,420,,1,Array,,
15134,"LUVA KIRLAND TM S LADO ESQUERDO",423,simple,publish,130,130,,1,Array,,
15135,"LUVA KIRLAND TM S LADO DIREITO",422,simple,publish,130,130,,1,Array,,
15131,"REGATA ADIDAS VINHO TM XS",426,simple,publish,320,320,,1,Array,,
15132,"TENIS FJ ROSA E BRANCO TM 6",425,simple,publish,1350,1350,,1,Array,,
15133,"TÊNIS NIKE NUDE TM 7.5",424,simple,publish,1250,1250,,1,Array,,
15128,"camisa polo azul escuro  Penguin M",0000410,simple,publish,430,430,,1,Array,,
15129,"camisa polo azul escuro Penguin L",0000409,simple,publish,430,430,,1,Array,,
15130,"TÊNIS NIKE NUDE TM 8.5",427,simple,publish,1250,1250,,1,Array,,
15125,"camisa polo branca Penguin M",0000413,simple,publish,430,430,,1,Array,,
15126,"camisa polo branca Penguin P",0000412,simple,publish,430,430,,1,Array,,
15127,"camisa polo azul escuro  Penguin P",0000411,simple,publish,430,430,,1,Array,,
15122,"camisa polo preta  Penguin M",0000416,simple,publish,380,380,,1,Array,,
15123,"camisa polo preta Penguin L",0000415,simple,publish,380,380,,1,Array,,
15124,"camisa polo branca Penguin G",0000414,simple,publish,430,430,,1,Array,,
15119,"camisa polo vinho bordo   Penguin M",0000419,simple,publish,520,520,,1,Array,,
15120,"camisa polo vinho bordo Penguin  P",0000418,simple,publish,520,520,,1,Array,,
15121,"camisa polo preta Penguin P",0000417,simple,publish,380,380,,1,Array,,
15116,"camisa polo verde escuro Penguin M",0000422,simple,publish,520,520,,1,Array,,
15117,"camisa polo verde escuro Penguin S",0000421,simple,publish,520,520,,1,Array,,
15118,"camisa polo vinho bordo  Penguin L/G",0000420,simple,publish,520,520,,1,Array,,
15113,"camisa polo  verde escuro- branco gola Penguin G",0000425,simple,publish,480,480,,1,Array,,
15114,"camisa polo verde escuro-branco na gola Penguin M",0000424,simple,publish,480,480,,1,Array,,
15115,"camisa polo verde escuro  Penguin L/G",0000423,simple,publish,520,520,,1,Array,,
15112,"picole chocolate dubai",0000426,simple,publish,23,23,,1,Array,,
15111,"picole speculoos recheado com biscoito",0000427,simple,publish,20,20,,1,Array,,
15110,"Cerveja Corona Extra",0000428,simple,publish,14,14,,1,Array,,
15109,"camisa polo masculina Vineyard Vine  com listras finas preto/branco M",0000448,simple,publish,360,360,,1,Array,,
15106,"bolsa de tacos  Callaway Chaser preta",0000451,simple,publish,2450,2450,,1,Array,,
15107,"bolsa de tacos Callaway  azul/branco",0000450,simple,publish,2450,2450,,1,Array,,
15108,"camisa polo masculina Vineyard Vine  com listras finas preto/branco L",0000449,simple,publish,360,360,,1,Array,,
15103,"camisa polo masculina Vineyard Vine  branca com listras  grossa vermelha L",0000454,simple,publish,360,360,,1,Array,,
15104,"camisa polo masculina Vineyard Vine  branca com listras azul/vermelho XL",0000453,simple,publish,360,360,,1,Array,,
15105,"camisa polo masculina Vineyard Vines com listras finas vermelho /branco L",0000452,simple,publish,360,360,,1,Array,,
15100,"tênis FJ Footjoy Pro/SLX branco com  solado detalhes em azul  TM 10",0000457,simple,publish,1650,1650,,1,Array,,
15101,"Whey pro force cacau",0000456,simple,publish,15,15,,1,Array,,
15102,"Whey pro force milky moo mimosa",0000455,simple,publish,15,15,,1,Array,,
15096,"tênis FJ FootJoy StratoLite cinza e preto TM10",0000461,simple,publish,1250,1250,,1,Array,,
15097,"tenis FJ Footjoy  Flex XP  cinza com detalhes azul marinho e solado em vermelho TM 9 1/2",0000460,simple,publish,1250,1250,,1,Array,,
15098,"tênis FJ Footjoy Pro/SLX preto com solado detalhes em vermelho  TM 10",0000459,simple,publish,1650,1650,,1,Array,,
15099,"tênis FJ Footjoy Pro/SLX preto com solado detalhes em vermelho  TM 13",0000458,simple,publish,1650,1650,,1,Array,,
15093,"tênis FJ Footjoy Pro/SLX preto com solado detalhes em vermelho  TM 10 1/2",0000464,simple,publish,1650,1650,,1,Array,,
15094,"tênis FJ Footjoy Pro/SLX preto com solado detalhes em vermelho  TM 11",0000463,simple,publish,1650,1650,,1,Array,,
15095,"tênis FJ FootJoy preto com solado em vermelho/ branco TM 8",0000462,simple,publish,1250,1250,,1,Array,,
15090,"tenis Nike DQ6164  Victory G Lite cinza claro com logo verde TM 10,5",0000467,simple,publish,980,980,,1,Array,,
15091,"tenis FJ Footjoy  SuperLites XP azul com vermelho TM 10",0000466,simple,publish,1350,1350,,1,Array,,
15087,"tênis Puma Sllip-on  verde Tustin feminino TM 6,5.",0000470,simple,publish,890,890,,1,Array,,
15088,"tênis Slip-one Puma metallic pink  Tustin L feminino  TM 6",0000469,simple,publish,890,890,,1,Array,,
15089,"tenis Adidas Retrocross GV6911 branco TM 8",0000468,simple,publish,1150,1150,,1,Array,,
15084,"tênis  Nike  Air Zoom Infinity  Tour  branco/verde TM 10,5",0000473,simple,publish,1650,1650,,1,Array,,
15085,"tênis FJ Footjoy Pro/SLX branco com  solado detalhes em azul  TM 12",0000472,simple,publish,1650,1650,,1,Array,,
