ID,Nome,SKU,Tipo,Status,Preço,"Preço Regular","Preço Promoção",Estoque,Categorias,Tags,"Imagem Principal"
15086,"tênis FJ Footjoy Pro/SLX branco com  solado detalhes em azul  TM 11 1/2",0000471,simple,publish,1650,1650,,1,Array,,
15080,"tênis Adidas Retrocross  branco com detalhes azul /vermelho  feminino  TM 7",0000477,simple,publish,1390,1390,,1,Array,,
15081,"tênis FJ Footjoy ProLite preto/cinza TM 10",0000476,simple,publish,1150,1150,,1,Array,,
15082,"tênis  FJ Footjoy Flex Spikeless azul marinho/cinza e branco TM 9",0000475,simple,publish,1250,1250,,1,Array,,
15083,"tênis Adidas Solarmotion Spikeless cor preto/verde TM 12",0000474,simple,publish,1250,1250,,1,Array,,
15079,"bermuda Lady Hagen  feminino azul marinho S",0000478,simple,publish,380,380,,1,Array,,
15078,"repelente OFF  FAMILY creme  100 ml",0000479,simple,publish,50,50,,1,Array,,
15076,"calça Walter Hagen  marrom mescla W34",0000481,simple,publish,480,480,,1,Array,,
15077,"repelente OFF FAMILY spray 170 ml",0000480,simple,publish,60,60,,1,Array,,
15074,"shorts Adidas preto  masculino TM 36",0000483,simple,publish,460,460,,1,Array,,
15075,"shorts masculino Callaway preto TM 34",0000482,simple,publish,420,420,,1,Array,,
15072,"polo Ralph Lauren branca com listras azul/verde TM S",0000485,simple,publish,480,480,,1,Array,,
15073,"calça Greg Norman azul marinho  masculina TM 34X34",0000484,simple,publish,520,520,,1,Array,,
15069,"BOLSA TITLEIST PLAYERS 5",428,simple,publish,2450,2450,,1,Array,,
15070,"calça Greg Norman  azul marinho TM 32X34",0000487,simple,publish,520,520,,1,Array,,
15071,"tenis FJ Flex branco com detalhes verde TM 9 1/2",0000486,simple,publish,1250,1250,,1,Array,,
15066,"luva Kirkland  M ( mão direta )",0000489,simple,publish,130,130,,1,Array,,
15067,"luva FJ Hyperflx  mão esquerda masculina XX-LG",0000488,simple,publish,240,240,,1,Array,,
15063,"polo Walter Hagen com estampa de pássaros  TM S",0000492,simple,publish,420,420,,1,Array,,
15064,"polo Nike verde com botões pretos TM S",0000491,simple,publish,420,420,,1,Array,,
15065,"polo FJ  masculina cinza TM S",0000490,simple,publish,520,520,,1,Array,,
15062,"regata feminina Cegolfs roxa com estampa floral TM S",0000493,simple,publish,380,380,,1,Array,,
15059,"polo Walter Hagen com listras finas verde TM S",0000496,simple,publish,420,420,,1,Array,,
15060,"short saia feminino Walter Hagen estampada TM S",0000495,simple,publish,420,420,,1,Array,,
15061,"blusa feminina Cegolfs roxa com estampa floral TM S",0000494,simple,publish,380,380,,1,Array,,
15057,"corta vento  masculino  Adidas azul  TM L",0000498,simple,publish,720,720,,1,Array,,
15058,"polo Walter Hagen branca estampada em cinza  ( gola cinza ) TM S",0000497,simple,publish,420,420,,1,Array,,
15053,"shorts masculino Walter Hagen azul com pássaros brancos TM W32",0000502,simple,publish,420,420,,1,Array,,
15054,"corta vento masculino azul com amarelo  Columbia TM XXL",0000501,simple,publish,780,780,,1,Array,,
15055,"corta vento masculino laranja com cinza Columbia TM XL",0000500,simple,publish,780,780,,1,Array,,
15056,"corta vento masculino roxo com amarelo Columbia TM L",0000499,simple,publish,780,780,,1,Array,,
15050,"shorts masculino laranja Puma TM XL",0000505,simple,publish,480,480,,1,Array,,
15051,"shorts masculino Walter Hagen azul com pássaros brancos TM W40",0000504,simple,publish,420,420,,1,Array,,
15052,"shorts masculino Walter Hagen azul com pássaros brancos TM W35",0000503,simple,publish,420,420,,1,Array,,
15047,"corta vento masculino vermelha Adidas TM M",0000508,simple,publish,780,780,,1,Array,,
15048,"corta vento masculino azul Adidas Team RDY  TM M",0000507,simple,publish,620,620,,1,Array,,
15049,"shorts masculino Walter Hagen verde claro TM W30",00000506,simple,publish,420,420,,1,Array,,
15046,"blusa masculino azul marinho Under Armour  TM M",0000509,simple,publish,620,620,,1,,,
15044,"polo masculina Walter Hagen cor salmon TM S",0000511,simple,publish,420,420,,1,Array,,
15045,"blusa masculina preto com azul Under Armour TM S",0000510,simple,publish,720,720,,1,Array,,
15041,"polo masculina Walter Hagen clube house vintage TM S",0000514,simple,publish,420,420,,1,Array,,
15042,"polo masculina Walter Hagen cor verde limão/cinza/azul marinho  TM S",0000513,simple,publish,420,420,,1,Array,,
15043,"polo masculina FJ  azul marinho  com detalhe de listras azul claro/branco  TM S",0000512,simple,publish,520,520,,1,Array,,
15038,"blusa feminina Greg Norman lavanda com estampa de beija- flor TM XS",0000517,simple,publish,380,380,,1,Array,,
15039,"polo masculina Greg Norman cinza TM M",0000516,simple,publish,420,420,,1,Array,,
15040,"polo masculina Greg Norman  com estampa listrada em tons de roxo, pink e branco TM M",0000515,simple,publish,420,420,,1,Array,,
15034,"polo masculina Greg Norman azul mescla  TM M",0000521,simple,publish,380,380,,1,Array,,
15035,"polo masculina Greg Norman cinza mescla com botões pretos  TM M",0000520,simple,publish,380,380,,1,Array,,
15036,"polo masculina Walter Hagen  azul marinho com estampa  temática de tacos de golfe  TM S",0000519,simple,publish,420,420,,1,Array,,
15037,"polo masculina FJ vermelha  clássica  TM S",0000518,simple,publish,520,520,,1,Array,,
15031,"corta vento masculina preta Nike Golf com o logotipo do Lake Coutry Club TM M",0000524,simple,publish,580,580,,1,Array,,
15032,"blusa de moletom  FJ  cor lavanda com gola alta TM M",0000523,simple,publish,520,520,,1,Array,,
15033,"tênis Nike Victory G Lite NN cor cinza TM 10",0000522,simple,publish,980,980,,1,,,
15030,"jaqueta feminina Nike Tech Fleece Crop branca com cinza  TM S",0000525,simple,publish,620,620,,1,Array,,
15028,"capa protetora de tacos MAXFLI rosa com cinza Numero 1",0000527,simple,publish,159,159,,1,Array,,
15029,"corta vento masculino branca  Nike TM S",0000526,simple,publish,780,780,,1,Array,,
15024,"luva FJ contour flx masculina mediun large ML ( mao esquerda)",0000531,simple,publish,240,240,,1,Array,,
15025,"luva FJ hiperflx masculina Small ( mão esquerda)",0000530,simple,publish,240,240,,1,Array,,
15026,"capa protetora de tacos MAXFLI  estampa bandeira americana  Numero 3",0000529,simple,publish,139,139,,1,Array,,
15027,"capa protetora de tacos MAXFLI rosa com cinza Numero 3",0000528,simple,publish,139,139,,1,Array,,
15022,"boné Titleist pro v1 preto",0000533,simple,publish,390,390,,1,Array,,
15023,"calça feminina Lady Hagen  tradicional preta TM 10",0000532,simple,publish,480,480,,1,Array,,
15021,"regata Puma vermelha com detalhe preto na gola TM S",0000534,simple,publish,420,420,,1,Array,,
15002,"viseira preta adidas logo branco",0000367,simple,publish,320,320,,1,Array,,
14983,"SHORT SAIA LADY HAGEN AZUL TM M",272,simple,publish,380,380,,1,Array,,
14956,"REGATA GREG NOMAN ESTAMPADA AZUL  E VERMELHO TM S/P",303,simple,publish,320,320,,1,Array,,
14945,"CAMISETA WALTER HAGEN VERDE LISTRADA TM S",316,simple,publish,320,320,,1,Array,,
14923,"tenis Fj Footjoy Pro SLX preto e vermelho 9 1/2",0000387,simple,publish,1350,1350,,1,Array,,
14895,"PACOTE DE BOLINHA USADA 200,00",335,simple,publish,200,200,,1,Array,,
14851,"LUVA BRIDGESTONE SOFT GRIP TM XL",386,simple,publish,180,180,,1,Array,,
14774,"tênis Adidas ZG21 Motion Primegreen feminino  branco e verde TM 9",0000465,simple,publish,1150,1150,,1,Array,,
14750,"BOLSA TITLEIST PLAYERS 4",429,simple,publish,2450,2450,,1,Array,,
14715,"BLUSA NIKE LILÁS TM XXL",231,simple,publish,520,520,,1,Array,,
14716,"BLUSA FJ VERMELHA TM M",230,simple,publish,620,620,,1,Array,,
14712,"BLUSA NIKE PRETA TM M",234,simple,publish,380,380,,1,Array,,
14713,"BLUSA FJ AZUL TM M",233,simple,publish,580,580,,1,Array,,
14714,"BLUSA GREG NORMAN AZUL TM S/P",232,simple,publish,380,380,,1,Array,,
14711,"BLUSA GREG NORMAN PRETA C/ ONÇA  TM S/P",235,simple,publish,380,380,,1,Array,,
14570,"BONÉ TITLEIST TRICOLOR",368,simple,publish,390,390,,1,Array,,
14203,"BONÉ TITLEIST PRETO LOGO CINZA",175,simple,publish,240,240,,1,Array,,
14204,"BONÉ TITLEIST AZUL CLARO LOGO BRANCA",174,simple,publish,240,240,,1,Array,,
14205,"TÊNIS PUMA BRANCO TM 5.5",173,simple,publish,950,950,,1,,,
14200,"BONÉ ADIDAS VERDE",178,simple,publish,250,250,,1,Array,,
14201,"BONÉ TITLEIST PRETO ESCRITA BRANCA",177,simple,publish,390,390,,1,Array,,
14202,"BONÉ TITLEIST CINZA ESCRITA PRETA",176,simple,publish,390,390,,1,Array,,
14199,"BONÉ TITLEIST BRANCO E VERDE",179,simple,publish,240,240,,1,Array,,
14198,"BONÉ TITLEIST BRANCO LOGO VERDE",180,simple,publish,320,320,,1,Array,,
14195,"BONÉ PUMA VERDE",183,simple,publish,220,220,,1,Array,,
14196,"BONÉ TITLEIST AZUL CLARO ESCRITA BRANCA",182,simple,publish,390,390,,1,Array,,
14197,"BONÉ TITLEIST PRETO ESCRITA CINZA",181,simple,publish,420,420,,1,Array,,
14192,"REGATA COSTÃO VERDE TM GG",199,simple,publish,140,140,,1,Array,,
14193,"REGATA COSTÃO VERDE TM G",198,simple,publish,140,140,,1,Array,,
14194,"BONÉ COSTÃO BRANCO",197,simple,publish,140,140,,1,Array,,
14189,"REGATA COSTÃO ROSA TM P",202,simple,publish,140,140,,1,Array,,
14190,"REGATA COSTÃO VERDE TM XGG",201,simple,publish,140,140,,1,Array,,
14191,"REGATA COSTÃO VERDE TM XG",200,simple,publish,140,140,,1,Array,,
14186,"REGATA COSTÃO ROSA TM GG",205,simple,publish,140,140,,1,Array,,
14187,"REGATA COSTÃO ROSA TM G",204,simple,publish,140,140,,1,Array,,
14188,"REGATA COSTÃO ROSA TM M",203,simple,publish,140,140,,1,Array,,
14183,"CAMISETA COSTÃO ROXA TM G",208,simple,publish,140,140,,1,Array,,
14184,"CAMISETA COSTÃO ROXA TM M",207,simple,publish,140,140,,1,,,
14185,"CAMISETA COSTÃO ROXA TM P",206,simple,publish,140,140,,1,Array,,
14182,"POLO ROSA CLARA TM G",209,simple,publish,140,140,,1,Array,,
14179,"POLO COSTÃO PRETA TM G",212,simple,publish,140,140,,1,Array,,
14180,"POLO COSTÃO PRETA TM M",211,simple,publish,140,140,,1,Array,,
14181,"POLO COSTÃO BRANCA E PRETA FEMININA",210,simple,publish,140,140,,1,Array,,
14176,"CAMISETA COSTÃO AZUL MARINHO TM XL",215,simple,publish,360,360,,1,Array,,
14177,"CAMISETA COSTÃO BRANCA GOLA VERDE TM XGG",214,simple,publish,140,140,,1,Array,,
14178,"POLO COSTÃO PRETA TM P",213,simple,publish,140,140,,1,Array,,
14173,"Whey pro force chocolate",0000356,simple,publish,15,15,,1,Array,,
14174,"gatorade morango e maracujá",0000355,simple,publish,12,12,,1,Array,,
14175,"SHORTS SAIA COSTÃO TM P PRETA",217,simple,publish,280,280,,1,Array,,
14170,"luva soft grip  masculina  medium large ( mão esquerda )",0000359,simple,publish,180,180,,1,Array,,
14171,"bombom ouro branco",0000358,simple,publish,3,3,,1,Array,,
14172,"Whey pro force pasta de amendoim",0000357,simple,publish,15,15,,1,Array,,
14167,"luva Bridgestone golf masculina medium M ( mão direita )",0000362,simple,publish,180,180,,1,Array,,
14168,"luva weathersof masculina large L ( mão direita)",0000361,simple,publish,180,180,,1,Array,,
14169,"luva soft grip  masculina  small  S ( mão esquerda )",0000360,simple,publish,180,180,,1,,,
14164,"CAMISETA COSTÃO GOLF AZUL TM M",219,simple,publish,140,140,,1,Array,,
14165,"CAMISETA COSTÃO GOLF AZUL TM P",218,simple,publish,140,140,,1,Array,,
14166,"luva rain grip  masculina cadet medium (1 par) luva de chuva",0000363,simple,publish,360,360,,1,Array,,
14160,"CAMISETA COSTÃO GOLF CINZA TM M",223,simple,publish,140,140,,1,Array,,
14161,"CAMISETA COSTÃO GOLF CINZA TM P",222,simple,publish,140,140,,1,Array,,
14162,"CAMISETA COSTÃO GOLF AZUL TM GG",221,simple,publish,140,140,,1,Array,,
14163,"CAMISETA COSTÃO GOLF AZUL TM G",220,simple,publish,140,140,,1,Array,,
14157,"CHAVEIRO TEMATICO MINI GOLF",226,simple,publish,70,70,,1,Array,,
14158,"CAMISETA COSTÃO GOLF CINZA TM GG",225,simple,publish,140,140,,1,Array,,
14159,"CAMISETA COSTÃO GOLF CINZA TM G",224,simple,publish,140,140,,1,Array,,
14154,"CONTADOR MANUAL",229,simple,publish,80,80,,1,Array,,
14155,"CHAVEIRO DOURADO",228,simple,publish,120,120,,1,Array,,
14152,"luva e-glove  masculina medium M (mão direita )",0000365,simple,publish,220,220,,1,Array,,
14153,"luva ping masculina medium large ML  (mão direita)",0000364,simple,publish,220,220,,1,Array,,
13862,"BLUSA COLUMBIA SURF CINZA TM M",242,simple,publish,520,520,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/91gwKUrxIQL._AC_SL1500_.jpg
13863,"BLUSA VINEYARD VINES ROSA TM XL",241,simple,publish,490,490,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/IMG-20251019-WA0064.jpg
13859,"BLUSA UNDER ARMOUR PRETA TM XL",245,simple,publish,480,480,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/61nJLHgIQxL._AC_SX522_.jpg
13860,"BLUSA NIKE CINZA TM XXL",244,simple,publish,350,350,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/image.jpg
13861,"BLUSA COLUMBIA SURF LARANJA TM 2XL",243,simple,publish,560,560,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/81Ct2xUSuRL._AC_SY550_.jpg
13855,"BERMUDA ANTIGUA XADREZ TM 32",249,simple,publish,390,390,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/s-l1600-6.webp
13856,"CORTA VENTO PRETO TM GG",248,simple,publish,160,160,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/D_NQ_NP_2X_667089-MLB87323003592_072025-F-jaqueta-corta-vento-impermeavel-masculino-liso-blusa-de-frio.webp
13858,"BLUSA STITCH AZUL MARINHO TM XL",246,simple,publish,420,420,,1,Array,,
13852,"BERMUDA WALTER HAGEN ROSA TM 32",252,simple,publish,380,380,,1,Array,,
13853,"BERMUDA CALLAWAY LISTRADA GRAFIT TM",251,simple,publish,380,380,,1,Array,,
13854,"BERMUDA IZOD CINZA TM 34",250,simple,publish,389,389,,1,Array,,
13849,"BERMUDA PGATOUR XADREZ AZUL CLARO TM 40",255,simple,publish,320,320,,1,Array,,
13850,"BERMUDA GREG NORMAN BEGE TM 32",254,simple,publish,380,380,,1,Array,,
13851,"BERMUDA ALPINE CARAMELO TM 32",253,simple,publish,320,320,,1,Array,,
13846,"BERMUDA FEMININA NIKE XADREZ AZUL TM 0",258,simple,publish,390,390,,1,Array,,
13847,"BERMUDA UNDER AMOUR CINZA TM 32",257,simple,publish,360,360,,1,Array,,
13848,"BERMUDA PUMA VINHO TM 28",256,simple,publish,380,380,,1,Array,,
13843,"boné Titleist verde agua",0000368,simple,publish,390,390,,1,Array,,
13842,"boné TaylorMade azul marinho com branco",0000369,simple,publish,320,320,,1,Array,,
13598,"TEE TEMATICO BICHINHOS",227,simple,publish,20,20,,1,Array,,
13310,"Stand Titleist Players 5",,simple,publish,2450,2450,,,Bolsas,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/IMG-20251128-WA0029.jpg
13307,"camisa polo masculina Vineyard Vines com listras finas vermelho /branco M",0000429,simple,publish,360,360,,1,Array,,
13306,"camisa polo  masculina Walter Hagen azul  com listras vermelho/preto S/P",0000430,simple,publish,360,360,,1,Array,,
13304,"camisa polo masculina Vineyard Vines  branca S/P",0000432,simple,publish,360,360,,1,Array,,
13303,"camisa polo masculina Vineyard Vines  branca M",0000433,simple,publish,360,360,,1,Array,,
13302,"camisa polo masculina Vineyard Vine  azul claro com listra branca S",0000434,simple,publish,360,360,,1,Array,,
13301,"camisa polo masculina Vineyard Vine  azul claro com listra branca M",0000435,simple,publish,360,360,,1,Array,,
13300,"camisa polo masculina Vineyard Vine  azul claro com listra branca L",0000436,simple,publish,360,360,,1,Array,,
13299,"camisa polo masculina Vineyard Vine  com listras verde S",0000437,simple,publish,360,360,,1,Array,,
13298,"camisa polo masculina Vineyard Vine  branca com listras azu/vermelho S",0000438,simple,publish,360,360,,1,Array,,
13297,"camisa polo masculina Vineyard Vine  branca com listras azul/vermelho M",0000439,simple,publish,360,360,,1,Array,,
13296,"camisa polo masculina Vineyard Vine  branca com listras azul/verde S",0000440,simple,publish,360,360,,1,Array,,
13295,"camisa polo masculina Vineyard Vine  branca com listras azul/verde M",0000441,simple,publish,360,360,,1,Array,,
13294,"camisa polo masculina Vineyard Vine azul com listras azul marinho S",0000442,simple,publish,360,360,,1,Array,,
13293,"camisa polo masculina Vineyard Vine  azul com listras azul marinho M",0000443,simple,publish,360,360,,1,Array,,
13292,"camisa polo masculina Vineyard Vine   com listras  azul/branco S",0000444,simple,publish,360,360,,1,Array,,
13291,"camisa polo masculina Vineyard Vine azul mescla M",0000445,simple,publish,360,360,,1,Array,,
13290,"camisa polo masculina Vineyard Vine  azul mescla L",0000446,simple,publish,360,360,,1,Array,,
13289,"camisa polo masculina Vineyard Vine  com listras finas preto/branco S",0000447,simple,publish,360,360,,1,Array,,
13183,"camisa polo  masculina Walter Hagen azul com listras vermelho/preto M",0000431,simple,publish,360,360,,1,Array,,
12086,"CALÇA ADIDAS BEGE TM 32 x 32",380,simple,publish,480,480,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/614UFbmZomL._AC_SX522_.jpg
11174,"TÊNIS ADIDAS BRANCO C/ AZUL TM 9",357,simple,publish,1250,1250,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/61MIVX4aGSL._AC_SX625_.jpg
11176,"TÊNIS FJ PRETO C/ ROSA TM 6",354,simple,publish,1350,1350,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/s-l960-1.webp
11171,"TÊNIS FJ BRANCO TM 9 1/2",360,simple,publish,1250,1250,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/51bLjtgQfIL._AC_SY625_.jpg
10853,"TÊNIS FJ BRANCO C/ ONÇINHA TM 7",352,simple,publish,1350,1350,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/71tjeNQC30L._AC_SY500_.jpg
10847,"TÊNIS FJ PRETO TM 8 1/2",358,simple,publish,1350,1350,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/footjoy-flex-golf-shoes-black-56287-pair-itempicture-510x510-1.jpg
10759,"CAMISETA ADIDAS AZUL TM XL FEMININA",146,simple,publish,380,380,,1,Array,,
10758,"TÊNIS ADIDAS CINZA E LARANJA TM 5.2",150,simple,publish,980,980,,1,Array,,
10756,TEE,0000353,simple,publish,0,0,,1,Array,,
10757,"TÊNIS ADIDAS PRETO E CINZA TM 9",151,simple,publish,1350,1350,,1,Array,,
10753,"SHORTS SAIA AZUL CLARO TM M",155,simple,publish,180,180,,1,Array,,
10754,"TÊNIS ADIDAS PRETO E CINZA TM 10",154,simple,publish,1350,1350,,1,Array,,
10755,"TÊNIS ADIDAS PRETO E CINZA TM 11 1/2",153,simple,publish,1350,1350,,1,Array,,
10750,"TÊNIS ADIDAS BOA BRANCO TM 14",158,simple,publish,1350,1350,,1,Array,,
10751,"TRIO DE BOLA TITLEIST",157,simple,publish,100,100,,1,Array,,
10752,"SHORTS SAIA PRETA TM M",156,simple,publish,180,180,,1,,,
10747,"BARRA DE CEREAL",000354,simple,publish,4,4,,1,Array,,
10748,"TÊNIS ADIDAS BRANCO E VERDE",160,simple,publish,1350,1350,,1,Array,,
10749,"TÊNIS ADIDAS BOA BRANCO TM 81/2",159,simple,publish,1350,1350,,1,Array,,
10744,"BERMUDA ADIDAS TM 40",163,simple,publish,380,380,,1,Array,,
10745,"TÊNIS ADIDAS BRANCO E LARANJA TM 8",162,simple,publish,1350,1350,,1,Array,,
10746,"TRIO DE BOLAS BRIDGESTONE",161,simple,publish,80,80,,1,Array,,
10743,"TÊNIS FJ CINZA E PRETO TM 7",166,simple,publish,890,890,,1,Array,,
10740,"TÊNIS NIKE BRANCO E VERDE TM 10",169,simple,publish,990,990,,1,Array,,
10741,"TÊNIS FJ INFANTIL ROXO E AMARELO TM 3",168,simple,publish,450,450,,1,Array,,
10742,"TÊNIS ADIDAS BRANCO DETALHE PRETO TM 8 1/2",167,simple,publish,1250,1250,,1,Array,,
10737,"TÊNIS NIKE CINZA E VERDE TM 9",172,simple,publish,1100,1100,,1,Array,,
10738,"TÊNIS ADIDAS BRANCO E AZUL TM 8",171,simple,publish,1350,1350,,1,Array,,
10739,"TÊNIS ADIDAS BRANCO E AZUL TM 10 1/2",170,simple,publish,1350,1350,,1,Array,,
10610,"CAMISETA FJ VERDE TM M",293,simple,publish,520,520,,1,Camisas,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/54614b2f-4907-4ddb-8d1a-a93f996e0921.jpg
10159,"BLUSA FJ CINZA TM S",413,simple,publish,620,620,,1,Array,,
9902,"TÊNIS NIKE PRETO C/ VERDE TM 9.5",361,simple,publish,1450,1450,,1,Array,,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/s-l960.webp
9794,"Short-Saia Esportivo Adidas 3 Listras Roxo Feminino TM XXL",143,simple,publish,330,330,,1,"Shorts Saia",,http://localhost/htdocs/pontodogolfe/wp-content/uploads/2025/11/f304b699-f48b-477d-bf19-2ab6f0ea7750-scaled.jpg
